Paket_id,Vikt,Förtjänst,Deadline
2241349719,2.0,3,5
2241349721,1.5,6,5
2241349724,0.5,6,5
2241349725,9.2,2,0
2241349729,3.1,1,8
2241349732,7.7,3,7
2241349733,8.8,1,4
2241349736,4.3,3,-3
2241349739,0.9,7,1
2241349741,8.2,3,3
2241349742,12.0,9,1
2241349746,4.5,5,5
2241349749,5.3,1,9
2241349752,11.7,7,6
2241349758,0.4,5,2
2241349762,2.0,5,0
2241349767,11.5,9,7
2241349772,10.1,4,2
2241349776,5.5,6,2
2241349782,3.0,8,5
2241349787,0.8,6,7
2241349788,4.4,5,2
2241349791,8.5,5,7
2241349792,2.0,8,2
2241349795,1.3,2,5
2241349797,1.2,5,5
2241349798,2.4,4,5
2241349803,2.9,4,1
2241349804,8.0,9,8
2241349808,2.9,3,8
2241349814,10.2,7,1
2241349819,1.3,6,9
2241349822,9.5,4,0
2241349827,0.2,4,8
2241349831,6.3,6,-3
2241349832,1.8,4,3
2241349834,3.4,2,9
2241349837,5.9,8,0
2241349840,1.3,7,-5
2241349845,11.3,8,-4
2241349847,0.8,7,5
2241349848,8.3,8,6
2241349852,6.5,1,8
2241349857,3.0,6,2
2241349862,1.4,5,6
2241349865,11.0,3,9
2241349869,1.8,4,6
2241349872,1.4,3,-3
2241349874,1.4,3,1
2241349879,3.0,2,3
2241349881,6.2,8,-2
2241349886,5.5,9,6
2241349890,1.6,4,3
2241349892,5.3,1,7
2241349894,6.7,5,1
2241349897,6.0,6,-4
2241349899,2.8,6,8
2241349902,0.6,5,1
2241349908,2.1,8,-3
2241349912,8.6,8,3
2241349913,4.6,4,4
2241349916,7.7,6,0
2241349921,10.2,3,6
2241349924,7.1,6,0
2241349925,5.1,9,4
2241349931,9.3,9,6
2241349932,2.0,6,-3
2241349934,1.7,5,6
2241349935,8.9,1,7
2241349940,2.8,4,8
2241349941,1.4,6,6
2241349947,6.7,2,9
2241349948,10.7,1,5
2241349953,1.9,5,9
2241349957,8.8,8,4
2241349958,2.9,3,3
2241349962,3.8,3,8
2241349964,2.6,5,3
2241349970,11.8,9,-2
2241349972,1.9,7,1
2241349974,0.6,7,1
2241349980,2.7,9,2
2241349984,4.4,8,1
2241349989,8.8,5,0
2241349994,9.1,8,2
2241349996,5.5,8,2
2241350002,8.6,6,0
2241350007,0.4,2,7
2241350013,11.1,6,7
2241350016,3.7,2,-1
2241350020,0.5,4,1
2241350022,7.7,8,7
2241350026,4.4,1,9
2241350031,8.2,1,6
2241350032,5.7,3,-1
2241350035,5.2,6,1
2241350041,4.1,8,9
2241350046,7.3,7,5
2241350051,3.8,2,3
2241350055,2.1,6,6
2241350059,4.4,9,0
2241350064,2.5,4,6
2241350067,9.3,6,2
2241350072,1.2,9,-3
2241350076,5.8,8,6
2241350077,4.0,1,7
2241350082,6.2,2,1
2241350084,4.1,6,9
2241350089,11.3,7,-5
2241350093,11.1,4,8
2241350094,4.3,4,-4
2241350099,10.1,8,8
2241350105,9.5,2,2
2241350107,10.8,2,7
2241350111,2.6,4,5
2241350112,6.4,1,-3
2241350116,2.5,9,2
2241350122,3.9,2,1
2241350127,1.0,3,0
2241350129,6.3,1,6
2241350132,3.4,4,3
2241350137,1.8,9,1
2241350141,2.8,4,8
2241350142,11.9,6,6
2241350145,10.5,9,4
2241350149,11.5,3,3
2241350150,2.9,3,9
2241350153,9.7,6,1
2241350158,9.1,5,1
2241350161,0.6,6,8
2241350162,4.9,1,5
2241350164,4.7,8,7
2241350166,10.4,3,4
2241350169,9.9,3,6
2241350174,10.9,4,-5
2241350177,4.5,7,0
2241350183,3.0,4,2
2241350189,0.2,6,7
2241350191,7.9,2,5
2241350196,3.6,3,0
2241350201,6.7,9,1
2241350205,9.8,7,2
2241350210,8.4,3,6
2241350215,0.6,6,0
2241350220,7.5,7,-1
2241350226,3.1,9,5
2241350229,11.5,9,7
2241350235,1.4,6,3
2241350240,11.7,1,2
2241350241,11.6,6,5
2241350243,2.6,2,6
2241350246,4.2,9,6
2241350250,11.0,8,9
2241350254,2.3,4,7
2241350260,6.3,7,3
2241350265,3.2,1,1
2241350270,7.1,9,0
2241350272,6.6,4,9
2241350278,0.5,9,6
2241350280,0.5,6,6
2241350285,4.9,6,9
2241350288,7.2,9,0
2241350291,8.9,7,3
2241350293,5.6,5,1
2241350299,4.9,5,3
2241350304,3.4,2,7
2241350308,0.2,3,1
2241350311,1.9,4,0
2241350315,0.8,9,4
2241350317,1.4,6,2
2241350322,2.2,3,5
2241350325,2.1,2,0
2241350331,1.5,3,5
2241350332,0.5,3,0
2241350334,11.7,5,1
2241350336,2.6,4,-1
2241350342,2.8,3,8
2241350346,8.2,4,4
2241350351,5.8,1,0
2241350354,0.2,4,-2
2241350357,9.4,3,-5
2241350358,7.3,7,2
2241350363,7.8,7,-5
2241350368,2.1,5,8
2241350371,7.0,2,5
2241350377,0.9,4,4
2241350383,11.7,7,0
2241350387,10.9,4,9
2241350390,1.2,3,6
2241350395,2.4,3,3
2241350398,7.4,6,7
2241350402,3.9,7,3
2241350405,10.2,3,4
2241350406,4.9,9,-4
2241350409,3.5,1,-2
2241350413,3.7,6,8
2241350417,5.5,4,6
2241350419,8.6,8,8
2241350425,1.5,5,1
2241350431,6.3,5,4
2241350435,3.4,1,5
2241350439,2.5,4,9
2241350442,2.4,3,7
2241350443,1.8,5,2
2241350446,1.7,5,0
2241350450,10.6,8,6
2241350455,7.7,2,2
2241350460,8.7,2,9
2241350464,2.8,5,9
2241350465,11.1,7,7
2241350470,7.8,8,3
2241350474,3.6,2,2
2241350476,1.6,1,7
2241350481,10.6,5,5
2241350485,11.1,5,7
2241350486,3.8,8,-4
2241350488,2.9,6,3
2241350489,3.4,9,5
2241350490,0.2,2,4
2241350496,10.2,2,7
2241350497,11.7,8,4
2241350503,11.1,2,7
2241350506,3.1,6,7
2241350508,8.4,5,2
2241350514,2.9,2,7
2241350517,7.6,4,1
2241350519,4.0,4,6
2241350521,6.9,9,0
2241350526,0.6,5,0
2241350529,8.5,5,3
2241350531,0.1,4,1
2241350536,11.8,8,9
2241350537,4.5,3,9
2241350541,10.1,7,8
2241350543,1.1,2,-3
2241350545,1.0,8,3
2241350551,11.7,4,7
2241350553,5.7,7,1
2241350555,8.3,9,-2
2241350557,8.2,3,4
2241350559,7.1,7,-4
2241350565,5.7,9,5
2241350566,0.9,4,1
2241350570,1.1,3,1
2241350574,8.1,3,9
2241350578,1.9,2,8
2241350582,1.6,3,7
2241350583,10.9,6,1
2241350588,10.3,6,5
2241350594,5.8,1,3
2241350598,4.2,3,-5
2241350601,11.3,8,2
2241350607,2.3,4,7
2241350608,5.4,6,9
2241350610,0.3,6,9
2241350615,5.5,1,9
2241350617,5.7,2,2
2241350620,6.6,4,6
2241350626,7.7,3,2
2241350632,5.8,3,0
2241350635,8.4,7,1
2241350641,8.2,7,-5
2241350643,3.8,8,2
2241350647,0.4,4,0
2241350648,0.7,5,5
2241350650,9.8,3,6
2241350653,1.0,3,4
2241350656,2.3,4,7
2241350657,8.8,8,5
2241350662,3.0,5,7
2241350665,0.1,3,3
2241350670,7.6,3,3
2241350672,0.7,7,8
2241350674,6.8,2,5
2241350677,1.8,3,4
2241350680,3.6,7,2
2241350681,11.0,4,5
2241350683,1.2,2,-1
2241350689,9.7,3,9
2241350693,6.1,2,0
2241350696,1.3,8,4
2241350698,1.5,3,6
2241350701,1.9,6,0
2241350703,3.6,5,2
2241350707,7.1,1,2
2241350710,5.1,5,5
2241350713,11.4,4,4
2241350719,2.7,3,4
2241350720,9.6,3,4
2241350723,7.7,7,6
2241350729,5.7,6,9
2241350732,2.7,2,6
2241350734,12.0,1,2
2241350740,1.1,2,8
2241350743,2.9,2,4
2241350748,4.2,3,6
2241350750,2.3,4,7
2241350751,7.5,7,4
2241350756,2.4,8,4
2241350759,10.5,2,7
2241350765,9.4,8,6
2241350767,5.3,7,3
2241350771,3.3,7,0
2241350774,0.6,6,3
2241350775,4.9,8,4
2241350780,0.6,6,5
2241350783,11.9,8,0
2241350786,1.9,4,5
2241350787,9.3,9,3
2241350790,2.9,6,1
2241350791,10.1,4,7
2241350794,0.4,9,3
2241350799,5.3,6,9
2241350804,3.3,6,8
2241350805,1.9,5,0
2241350811,6.4,1,7
2241350817,5.6,8,2
2241350819,2.4,6,4
2241350824,5.1,9,2
2241350827,1.0,8,5
2241350830,1.2,4,-1
2241350831,11.6,1,9
2241350837,1.1,2,5
2241350838,8.2,4,9
2241350844,11.5,5,8
2241350850,10.5,5,4
2241350854,1.6,2,4
2241350856,10.4,1,3
2241350861,8.1,3,4
2241350862,3.7,8,4
2241350865,11.4,2,3
2241350871,2.7,1,6
2241350873,8.8,4,4
2241350876,1.9,3,5
2241350879,3.3,7,5
2241350882,9.8,9,5
2241350883,6.6,2,6
2241350884,7.5,4,4
2241350890,6.4,2,0
2241350893,11.5,8,0
2241350898,2.3,6,7
2241350903,7.4,8,1
2241350904,3.1,3,3
2241350907,4.3,8,6
2241350912,9.9,7,3
2241350916,7.3,4,3
2241350920,5.9,2,7
2241350924,2.2,5,1
2241350929,5.1,9,4
2241350930,11.0,9,-3
2241350936,10.2,1,7
2241350939,1.7,2,6
2241350944,2.4,4,8
2241350946,10.9,2,2
2241350948,3.0,1,8
2241350950,9.0,7,-3
2241350952,0.8,6,1
2241350956,2.4,6,6
2241350961,0.6,3,2
2241350966,4.5,9,2
2241350969,7.7,1,3
2241350973,6.7,1,-5
2241350975,1.0,2,6
2241350981,7.2,7,9
2241350982,10.4,9,7
2241350983,8.3,2,-5
2241350986,0.3,7,3
2241350992,4.8,3,7
2241350993,12.0,1,6
2241350996,1.3,3,4
2241350998,0.4,3,9
2241351004,0.1,8,1
2241351009,11.6,6,-2
2241351013,3.1,6,-2
2241351014,2.3,5,3
2241351016,11.6,9,-4
2241351017,3.8,6,3
2241351023,5.0,1,-5
2241351025,9.7,9,0
2241351027,1.6,5,2
2241351028,2.2,9,0
2241351034,6.9,4,6
2241351036,7.2,1,3
2241351038,9.2,6,5
2241351039,0.4,1,-1
2241351040,2.7,6,2
2241351045,8.8,7,8
2241351048,5.0,6,8
2241351050,9.1,5,7
2241351053,10.5,5,6
2241351054,5.4,8,-1
2241351057,2.4,3,5
2241351063,4.3,5,9
2241351066,1.1,2,3
2241351072,9.9,9,9
2241351074,2.3,6,3
2241351078,4.3,6,4
2241351080,1.7,3,9
2241351084,1.8,9,7
2241351085,9.1,8,4
2241351090,0.6,6,9
2241351095,9.1,7,3
2241351100,2.0,7,6
2241351104,1.0,6,7
2241351105,1.6,6,7
2241351106,9.2,9,-2
2241351107,11.6,9,1
2241351111,3.7,4,-2
2241351114,10.4,4,8
2241351118,1.4,6,3
2241351123,1.4,3,0
2241351128,9.1,5,0
2241351134,0.7,9,2
2241351138,3.9,5,9
2241351144,9.5,2,5
2241351150,0.7,5,7
2241351152,3.4,5,2
2241351154,3.3,8,7
2241351155,4.4,6,3
2241351156,11.1,9,0
2241351160,1.9,6,1
2241351162,7.2,9,4
2241351165,10.3,5,1
2241351171,1.4,4,-5
2241351176,1.2,4,8
2241351180,2.0,7,5
2241351183,3.3,4,-1
2241351185,8.7,9,7
2241351187,1.2,5,3
2241351188,5.4,9,9
2241351189,5.7,8,5
2241351192,5.3,6,-4
2241351195,1.1,8,5
2241351200,3.3,8,1
2241351202,0.3,3,0
2241351208,2.5,4,6
2241351210,3.7,2,6
2241351216,8.1,5,8
2241351220,1.7,5,9
2241351222,7.8,3,8
2241351223,0.9,3,2
2241351226,5.9,4,9
2241351230,2.1,6,4
2241351234,1.8,3,2
2241351238,5.1,3,1
2241351242,5.2,1,0
2241351247,1.7,4,6
2241351253,0.5,2,0
2241351259,2.3,5,5
2241351263,11.6,8,7
2241351269,7.5,7,5
2241351270,0.7,2,2
2241351276,6.3,1,4
2241351282,2.7,5,9
2241351286,0.6,4,9
2241351290,7.5,5,8
2241351296,0.3,4,-1
2241351298,7.6,7,2
2241351302,11.1,7,3
2241351308,2.3,3,2
2241351313,2.7,4,3
2241351318,4.6,1,-2
2241351323,2.0,2,1
2241351325,7.0,5,7
2241351329,5.0,5,8
2241351334,5.0,9,-4
2241351340,2.6,5,5
2241351346,8.4,8,6
2241351352,1.8,6,8
2241351358,9.8,8,2
2241351364,6.6,1,5
2241351367,0.8,5,7
2241351373,6.0,6,1
2241351377,2.1,3,2
2241351382,2.9,5,6
2241351383,1.7,5,0
2241351387,4.4,6,1
2241351392,2.9,9,6
2241351396,11.9,4,0
2241351399,0.2,2,8
2241351404,1.6,9,2
2241351410,0.8,3,3
2241351416,1.1,9,2
2241351417,5.4,1,0
2241351422,6.9,1,7
2241351426,1.0,6,2
2241351429,6.4,7,2
2241351434,1.9,2,3
2241351435,6.3,5,2
2241351438,9.3,3,1
2241351441,7.3,4,4
2241351445,2.7,8,0
2241351447,0.8,6,0
2241351453,4.0,4,-4
2241351455,0.4,6,1
2241351457,5.4,2,5
2241351459,6.5,2,3
2241351463,1.3,4,1
2241351464,1.1,4,6
2241351470,0.5,4,6
2241351476,1.7,1,6
2241351482,3.6,8,1
2241351483,2.7,9,8
2241351488,3.2,8,5
2241351494,1.7,1,-2
2241351496,5.2,6,-2
2241351497,4.2,4,3
2241351499,7.2,9,-1
2241351503,7.7,3,1
2241351504,3.4,9,6
2241351509,9.3,5,2
2241351515,2.4,4,9
2241351517,2.0,5,1
2241351523,10.4,5,4
2241351528,11.2,3,8
2241351530,7.0,7,7
2241351532,9.4,9,1
2241351533,2.3,1,0
2241351539,0.9,9,-4
2241351541,1.6,5,8
2241351546,4.7,3,-4
2241351547,9.9,3,2
2241351553,0.9,7,7
2241351559,8.9,1,9
2241351562,6.1,4,9
2241351566,10.8,4,1
2241351571,7.3,1,7
2241351577,6.6,6,-3
2241351580,2.3,6,3
2241351584,11.1,9,3
2241351587,6.1,2,7
2241351592,0.4,6,2
2241351596,2.9,9,-4
2241351602,11.5,4,-5
2241351606,10.9,3,1
2241351609,1.2,6,6
2241351613,5.0,9,7
2241351617,0.9,9,0
2241351623,7.4,9,-5
2241351624,8.3,2,8
2241351627,0.3,3,3
2241351630,1.0,3,5
2241351634,7.9,9,0
2241351635,8.3,6,-5
2241351638,0.7,5,5
2241351643,11.5,5,1
2241351649,11.5,3,-1
2241351653,2.5,5,1
2241351658,9.3,6,8
2241351664,3.1,3,1
2241351667,5.7,3,-5
2241351668,1.4,3,5
2241351671,1.3,8,-4
2241351672,1.6,6,0
2241351676,6.6,9,8
2241351682,8.6,3,4
2241351686,4.0,8,9
2241351687,9.3,1,-3
2241351692,10.3,6,1
2241351696,8.7,8,8
2241351698,0.8,6,4
2241351700,3.8,9,1
2241351706,4.8,7,4
2241351709,2.6,6,6
2241351713,1.1,1,1
2241351715,6.4,4,4
2241351718,1.0,4,8
2241351723,4.6,4,4
2241351727,11.5,7,4
2241351731,0.4,4,8
2241351732,3.5,3,1
2241351737,1.2,2,1
2241351738,0.5,6,0
2241351744,0.6,6,3
2241351750,2.3,5,5
2241351756,8.3,8,5
2241351762,0.9,7,0
2241351768,7.2,9,6
2241351771,6.8,1,0
2241351775,4.4,9,-3
2241351780,3.4,8,4
2241351782,2.1,2,0
2241351787,0.9,9,5
2241351788,7.1,2,7
2241351792,4.5,7,3
2241351795,4.4,4,3
2241351799,11.8,1,5
2241351802,7.9,1,6
2241351808,1.3,6,3
2241351814,3.5,7,8
2241351815,5.5,4,3
2241351817,7.5,7,4
2241351819,8.9,9,-5
2241351821,2.2,2,-4
2241351825,2.3,8,6
2241351830,0.2,5,2
2241351833,10.5,9,4
2241351837,7.1,2,1
2241351842,9.8,8,8
2241351848,1.6,4,3
2241351849,5.1,8,3
2241351855,9.9,7,2
2241351859,3.0,6,0
2241351863,0.3,9,6
2241351869,6.8,1,5
2241351873,2.5,5,8
2241351875,3.9,2,5
2241351877,0.3,4,9
2241351881,1.2,4,7
2241351887,1.3,3,9
2241351891,8.9,2,-2
2241351896,0.4,5,2
2241351898,0.2,5,6
2241351899,7.7,4,0
2241351900,0.8,6,4
2241351902,5.7,3,7
2241351903,5.4,3,8
2241351906,11.1,4,9
2241351909,6.7,4,1
2241351911,8.3,8,7
2241351917,3.4,4,5
2241351921,9.0,4,2
2241351924,10.1,8,6
2241351929,11.4,9,4
2241351933,9.6,2,6
2241351937,4.4,8,4
2241351939,9.8,7,1
2241351941,5.1,5,3
2241351942,2.6,5,7
2241351947,9.4,8,8
2241351950,9.2,8,3
2241351956,9.5,4,2
2241351959,3.4,2,3
2241351963,0.3,5,3
2241351966,6.6,3,0
2241351970,8.8,8,1
2241351975,6.0,7,6
2241351977,2.5,5,6
2241351978,1.6,1,1
2241351982,5.1,1,7
2241351987,0.8,3,3
2241351989,2.2,5,1
2241351990,11.2,7,-3
2241351996,3.7,9,3
2241352002,0.7,6,0
2241352006,2.3,8,7
2241352011,2.4,4,8
2241352012,3.6,7,2
2241352013,0.6,4,-4
2241352015,6.6,4,5
2241352017,8.7,1,8
2241352023,11.3,6,6
2241352029,0.3,5,7
2241352031,2.1,3,8
2241352037,7.4,5,4
2241352042,1.1,4,5
2241352045,0.6,7,1
2241352051,11.4,2,9
2241352053,1.6,7,6
2241352055,2.4,1,-3
2241352056,5.2,6,-1
2241352062,10.2,3,-3
2241352066,2.9,5,2
2241352068,2.9,6,7
2241352072,2.2,5,6
2241352077,5.2,2,6
2241352081,6.7,6,1
2241352084,2.8,8,3
2241352087,9.3,8,8
2241352089,7.4,8,7
2241352095,11.2,9,9
2241352097,1.7,6,0
2241352100,9.9,8,1
2241352105,4.2,7,7
2241352110,2.4,3,-2
2241352116,1.8,2,0
2241352119,1.5,4,8
2241352122,5.4,6,0
2241352125,2.5,5,6
2241352130,9.5,3,1
2241352135,1.8,1,9
2241352139,1.4,6,3
2241352142,5.7,7,4
2241352144,7.0,6,-1
2241352149,6.9,4,8
2241352154,3.4,5,4
2241352158,11.3,5,8
2241352159,2.9,4,3
2241352164,6.0,7,1
2241352168,9.4,9,4
2241352170,5.9,3,5
2241352173,1.3,5,9
2241352179,1.3,4,8
2241352181,2.5,8,2
2241352187,1.5,3,9
2241352192,9.8,6,2
2241352194,10.2,5,1
2241352200,2.4,5,3
2241352203,3.1,8,5
2241352208,10.1,7,1
2241352214,3.3,7,5
2241352215,0.5,5,4
2241352220,1.3,4,5
2241352224,0.4,3,2
2241352229,3.6,2,6
2241352231,7.3,7,0
2241352232,2.7,4,0
2241352238,4.8,8,4
2241352239,8.0,2,1
2241352241,2.1,4,0
2241352244,7.6,6,7
2241352248,11.7,8,2
2241352254,9.8,4,5
2241352255,2.4,9,-2
2241352259,5.6,4,-5
2241352265,8.6,5,8
2241352267,5.8,1,1
2241352271,2.8,5,1
2241352277,10.2,3,8
2241352281,0.8,4,0
2241352287,2.4,3,4
2241352289,5.4,1,2
2241352291,1.5,8,6
2241352292,9.5,3,-1
2241352296,0.8,3,8
2241352301,0.7,6,7
2241352304,4.5,3,6
2241352305,1.4,6,3
2241352309,2.5,6,2
2241352310,0.7,9,6
2241352312,1.8,6,9
2241352318,6.7,7,3
2241352324,2.1,5,3
2241352328,5.0,3,3
2241352333,9.1,1,8
2241352336,3.7,6,5
2241352342,9.9,7,8
2241352344,11.1,6,7
2241352345,2.2,4,3
2241352351,11.0,4,1
2241352356,6.1,7,0
2241352359,0.7,4,5
2241352364,6.7,7,1
2241352370,5.2,1,9
2241352373,6.2,6,4
2241352377,4.4,3,2
2241352383,10.0,8,0
2241352387,7.3,5,7
2241352389,6.6,2,-1
2241352391,1.9,9,5
2241352397,2.5,7,5
2241352399,9.0,8,9
2241352403,0.9,6,9
2241352408,1.0,6,9
2241352411,1.3,4,5
2241352415,1.1,4,2
2241352421,7.7,9,3
2241352423,2.1,5,0
2241352429,5.4,8,8
2241352434,7.6,8,-4
2241352437,9.7,6,8
2241352438,2.8,6,7
2241352440,4.3,9,3
2241352441,11.8,4,6
2241352443,6.2,6,0
2241352449,4.1,8,6
2241352450,7.3,7,4
2241352454,11.6,5,-5
2241352455,0.9,9,8
2241352461,5.7,6,5
2241352462,5.4,2,6
2241352465,9.4,9,1
2241352471,0.5,6,2
2241352475,3.8,1,-3
2241352477,11.5,4,6
2241352481,3.1,7,5
2241352484,5.4,1,9
2241352486,8.3,8,1
2241352492,3.1,8,5
2241352494,9.1,8,2
2241352499,1.2,2,9
2241352501,11.2,5,9
2241352504,5.2,6,2
2241352505,2.2,4,9
2241352509,0.3,8,9
2241352515,7.4,4,2
2241352519,9.6,1,1
2241352522,5.3,3,6
2241352525,10.2,1,0
2241352528,10.7,2,-2
2241352530,0.2,5,8
2241352536,0.9,7,7
2241352538,9.8,8,0
2241352544,2.7,6,5
2241352545,5.8,4,7
2241352548,2.7,9,6
2241352551,12.0,6,-4
2241352554,6.9,7,3
2241352560,11.1,3,2
2241352562,10.2,5,7
2241352563,5.1,1,0
2241352568,9.9,4,2
2241352573,11.1,5,-2
2241352574,6.1,1,4
2241352577,11.1,1,-5
2241352580,11.8,1,7
2241352581,11.9,5,8
2241352585,1.6,4,3
2241352588,1.9,4,3
2241352593,9.8,8,7
2241352599,1.1,4,9
2241352600,9.2,2,8
2241352603,0.9,1,5
2241352607,8.1,5,4
2241352612,7.5,5,9
2241352613,4.6,3,2
2241352616,2.4,3,5
2241352622,7.1,5,4
2241352627,1.5,6,2
2241352628,0.9,6,8
2241352631,10.7,2,3
2241352637,10.3,9,1
2241352640,1.2,4,9
2241352644,6.3,9,0
2241352646,4.2,8,2
2241352649,2.4,8,2
2241352650,10.9,3,-4
2241352653,10.9,3,2
2241352655,11.6,1,5
2241352660,6.5,3,5
2241352665,5.1,5,2
2241352668,5.1,2,8
2241352673,3.2,5,5
2241352676,1.4,3,0
2241352682,2.6,5,2
2241352686,11.9,1,-4
2241352690,1.5,8,-1
2241352694,6.2,4,0
2241352698,2.9,3,0
2241352699,11.9,8,0
2241352704,1.2,3,2
2241352707,10.0,5,0
2241352710,2.9,5,5
2241352712,7.9,4,6
2241352714,4.0,6,5
2241352719,9.4,3,2
2241352724,11.4,4,8
2241352730,1.8,6,9
2241352731,0.6,3,7
2241352735,5.4,7,-1
2241352741,3.8,7,8
2241352742,6.7,1,8
2241352748,0.8,8,0
2241352753,4.5,7,1
2241352754,2.1,4,9
2241352756,3.8,5,0
2241352757,7.3,8,-2
2241352758,1.5,5,0
2241352762,2.2,7,-4
2241352767,10.1,2,3
2241352771,12.0,4,9
2241352774,4.6,7,8
2241352775,0.7,4,6
2241352781,0.9,4,3
2241352783,1.6,4,4
2241352784,9.2,2,-2
2241352787,3.9,1,3
2241352791,7.5,9,-3
2241352797,4.9,1,3
2241352799,4.1,6,1
2241352800,5.3,6,4
2241352803,1.2,5,8
2241352806,11.4,1,3
2241352812,4.1,3,-1
2241352813,4.6,5,2
2241352819,11.4,6,1
2241352821,6.9,7,0
2241352827,1.4,1,5
2241352828,4.8,6,1
2241352831,1.0,4,5
2241352832,4.6,3,6
2241352836,9.5,1,2
2241352840,2.5,2,9
2241352845,3.5,2,0
2241352851,11.2,4,1
2241352852,10.8,1,9
2241352858,1.0,4,3
2241352860,1.3,4,6
2241352861,3.1,9,0
2241352867,5.9,6,4
2241352871,11.1,5,9
2241352875,4.3,5,3
2241352879,6.9,1,4
2241352883,6.6,6,3
2241352886,1.7,3,2
2241352890,5.1,6,-4
2241352896,11.5,4,9
2241352898,8.3,9,7
2241352901,0.7,5,4
2241352904,3.6,1,7
2241352908,8.7,9,-5
2241352910,3.8,3,5
2241352915,3.3,8,5
2241352918,0.4,2,-1
2241352919,11.4,9,8
2241352920,7.9,2,4
2241352921,1.2,1,7
2241352923,2.2,6,5
2241352928,1.3,3,-4
2241352930,2.4,6,3
2241352932,9.0,1,-3
2241352934,4.9,6,1
2241352940,1.4,4,3
2241352946,3.8,5,2
2241352947,0.6,1,3
2241352950,8.9,9,3
2241352956,9.3,6,1
2241352957,5.8,7,-4
2241352961,10.7,7,6
2241352963,5.1,9,4
2241352967,2.8,6,-5
2241352969,2.4,3,0
2241352970,5.4,8,8
2241352972,0.7,2,6
2241352976,4.7,3,0
2241352978,2.2,3,1
2241352984,10.3,6,2
2241352989,2.5,3,9
2241352993,4.8,2,3
2241352997,3.0,6,3
2241353003,8.7,6,7
2241353006,7.1,5,4
2241353009,9.0,7,8
2241353013,4.6,7,6
2241353016,11.3,6,8
2241353017,9.5,1,9
2241353021,1.8,3,4
2241353023,0.8,3,2
2241353027,11.7,8,8
2241353033,8.4,1,0
2241353036,2.3,5,5
2241353038,4.5,8,4
2241353041,4.8,7,5
2241353046,1.5,8,6
2241353047,8.1,8,4
2241353052,9.5,4,-5
2241353054,0.7,3,7
2241353058,11.3,1,-2
2241353064,6.1,4,0
2241353070,2.3,7,6
2241353072,3.7,4,-2
2241353078,3.1,1,4
2241353082,0.8,5,0
2241353084,9.1,4,6
2241353090,6.3,9,8
2241353094,6.8,4,4
2241353097,2.2,4,4
2241353098,2.3,6,1
2241353103,1.9,5,2
2241353108,11.6,9,3
2241353110,1.0,1,1
2241353112,6.2,9,7
2241353114,7.2,1,4
2241353117,0.8,4,9
2241353119,5.7,2,6
2241353123,11.7,1,6
2241353126,9.8,1,-3
2241353128,3.0,4,0
2241353134,10.9,3,6
2241353137,5.0,2,3
2241353141,5.2,8,1
2241353146,6.3,5,-4
2241353147,3.3,7,4
2241353151,3.4,1,1
2241353154,7.5,6,-1
2241353157,4.1,7,4
2241353159,2.7,3,7
2241353165,3.1,7,7
2241353168,4.4,1,8
2241353173,10.1,7,7
2241353178,4.0,5,0
2241353182,10.8,3,-1
2241353188,0.4,5,5
2241353189,0.2,5,4
2241353195,0.5,9,-5
2241353201,4.0,9,5
2241353207,11.7,4,8
2241353212,2.3,1,4
2241353218,2.3,9,7
2241353220,2.2,4,0
2241353224,0.8,6,3
2241353229,2.0,1,9
2241353234,4.2,8,3
2241353238,11.6,9,5
2241353242,1.5,2,0
2241353247,5.7,3,6
2241353253,6.2,1,9
2241353254,9.2,6,6
2241353259,2.2,5,7
2241353261,1.2,5,9
2241353266,4.3,7,-5
2241353272,11.1,8,1
2241353276,7.3,3,8
2241353277,4.1,1,9
2241353280,2.7,8,5
2241353284,0.3,4,5
2241353287,6.7,4,4
2241353293,1.1,5,4
2241353298,5.7,9,4
2241353301,8.2,2,4
2241353305,7.0,6,2
2241353308,0.9,5,0
2241353310,6.1,2,0
2241353311,1.9,6,0
2241353312,11.0,2,-1
2241353315,11.8,2,-5
2241353316,9.8,9,2
2241353320,7.0,9,9
2241353324,11.9,8,5
2241353328,1.9,4,8
2241353330,9.7,6,7
2241353331,7.8,3,0
2241353337,2.4,4,6
2241353339,6.4,2,0
2241353344,2.1,6,9
2241353350,6.7,6,2
2241353351,10.2,5,7
2241353356,8.6,7,1
2241353361,11.8,9,6
2241353364,5.8,7,1
2241353370,11.2,6,7
2241353372,0.5,5,0
2241353375,11.9,7,9
2241353381,5.8,6,3
2241353382,9.2,4,9
2241353388,1.9,3,4
2241353392,1.2,3,0
2241353393,3.0,8,-1
2241353397,10.4,2,0
2241353399,4.8,2,7
2241353402,2.6,5,0
2241353406,2.2,6,7
2241353409,0.2,6,2
2241353411,0.5,5,6
2241353412,0.1,1,4
2241353417,0.2,3,7
2241353423,4.0,6,8
2241353425,1.4,7,5
2241353429,6.3,1,7
2241353431,2.5,1,1
2241353432,8.2,9,3
2241353437,6.3,4,5
2241353440,9.6,9,5
2241353442,8.1,8,0
2241353448,0.8,5,7
2241353453,0.7,3,-5
2241353459,3.2,6,2
2241353462,2.9,8,6
2241353465,10.4,6,8
2241353468,7.6,9,9
2241353473,2.4,4,1
2241353477,2.9,3,2
2241353481,1.8,9,6
2241353483,2.6,4,8
2241353485,1.2,1,4
2241353491,9.8,2,1
